Cód. Producto AFB;Producto;Presentación;Cód. Tamaño;Tamaño;Cod. Lab. AFB;Laboratorio;Cod. Fam. AFB;Familia AFB;Cód. Ppio. AFB;Principio Activo;Cód. Barras;Troquel;Cód. Tipo Rct. AFB;Tipo Receta
30087;AMZIAX;2 mg comp.x 30;C;CHICO;207;SOUBEIRAN CHOBET;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7795375600612;500398;A;VENTA BAJO RECETA ARCHIVADA
26695;PTA;2 mg comp.x 30;C;CHICO;217;SIDUS S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7795356001780;4213972;A;VENTA BAJO RECETA ARCHIVADA
23292;ALPRAZOLAM MICROSULES;2 mg comp.x 30;C;CHICO;235;MICROSULES ARGENTINA S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7791829004753;4539862;A;VENTA BAJO RECETA ARCHIVADA
49770;BECEDE 2;2 mg comp.x 30;C;CHICO;328;VANNIER S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7795372001498;4475671;A;VENTA BAJO RECETA ARCHIVADA
54425;ALPRAZOLAM LABSA;2 mg comp.x 30;C;CHICO;635;LABSA;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798141213054;9954425;A;VENTA BAJO RECETA ARCHIVADA
45725;ROSPAZ;2 mg comp.x 30;C;CHICO;651;ROSPAW;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798118060124;3671292;A;VENTA BAJO RECETA ARCHIVADA
56609;CALLPAX;2 mg comp.x 30;C;CHICO;681;HLB PHARMA;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798081264963;6586391;A;VENTA BAJO RECETA ARCHIVADA
36794;EMERAL;2 mg comp.x 30;C;CHICO;903;SIEGFRIED S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798129410741;4315283;A;VENTA BAJO RECETA ARCHIVADA
52894;PRINOX 2 MG;2 mg comp.x 50;G;GRANDE;018;EUROFARMA ARGENTINA S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798016922081;6391132;A;VENTA BAJO RECETA ARCHIVADA
32884;EMERAL;2 mg comp.x 50;G;GRANDE;903;SIEGFRIED S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798129410734;4315284;A;VENTA BAJO RECETA ARCHIVADA
08774;TRANQUINAL;2 mg comp.x 50;M;MEDIANO;021;BAGO S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7790375253097;2766693;A;VENTA BAJO RECETA ARCHIVADA
36175;ALPRAZOL;2 mg comp.x 60;G;GRANDE;045;CASASCO S.A.I.C.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7791909211514;4877112;A;VENTA BAJO RECETA ARCHIVADA
23009;ALPLAX;2 mg comp.x 60;G;GRANDE;103;GADOR S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7792183486957;3214144;A;VENTA BAJO RECETA ARCHIVADA
26696;PTA;2 mg comp.x 60;G;GRANDE;217;SIDUS S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7795356001797;4213973;A;VENTA BAJO RECETA ARCHIVADA
40222;ALPRAZOLAM DENVER FARMA;2 mg comp.x 60;G;GRANDE;312;DENVER FARMA S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798050061500;5056132;A;VENTA BAJO RECETA ARCHIVADA
49771;BECEDE 2;2 mg comp.x 60;G;GRANDE;328;VANNIER S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7795372001504;4475672;A;VENTA BAJO RECETA ARCHIVADA
45726;ROSPAZ;2 mg comp.x 60;G;GRANDE;651;ROSPAW;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798118060131;3671295;A;VENTA BAJO RECETA ARCHIVADA
56610;CALLPAX;2 mg comp.x 60;G;GRANDE;681;HLB PHARMA;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7798081264970;6586392;A;VENTA BAJO RECETA ARCHIVADA
49839;TRANQUINAL;2 mg comp.x 60;T;TERCERO;021;BAGO S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7790375003388;2766695;A;VENTA BAJO RECETA ARCHIVADA
24648;TRANQUINAL;2 mg comp.x 100;X;GIGANTE;021;BAGO S.A.;00187;ANSIOLÍTICO;00488;ALPRAZOLAM;7790375253103;2766694;A;VENTA BAJO RECETA ARCHIVADA
52180;MYLANTA SIMPLE;liq.x 160 ml;C;CHICO;498;PHOENIX-ELEA;00025;ANTIÁCIDO;00494;ALUMINIO,HIDR.+MAGNESIO,HIDR.;7796285277888;3588632;R;VENTA BAJO RECETA
56160;MEGATRIC;susp.x 175 ml;C;CHICO;681;HLB PHARMA;00025;ANTIÁCIDO;00494;ALUMINIO,HIDR.+MAGNESIO,HIDR.;7798081264000;4908979;R;VENTA BAJO RECETA
09341;IPSILON;2 g iny.a.x 10;C;CHICO;903;SIEGFRIED S.A.;00049;ANTIHEMORRÁGICO;00624;AMINOCAPROICO,ÁC.;7798129410451;52082;R;VENTA BAJO RECETA
41769;TRYPTALGIN;10 mg comp.rec.x 30;C;CHICO;056;CRAVERI S.A.I.C.;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7792234892379;5697131;A;VENTA BAJO RECETA ARCHIVADA
42818;FIORDA;25 mg comp.rec.x 14;C;CHICO;397;LAFEDAR;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798121700161;5714972;A;VENTA BAJO RECETA ARCHIVADA
39979;FIORDA;25 mg comp.rec.x 28;M;MEDIANO;397;LAFEDAR;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798121700147;5714971;A;VENTA BAJO RECETA ARCHIVADA
41770;TRYPTALGIN;25 mg comp.rec.x 30;C;CHICO;056;CRAVERI S.A.I.C.;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7792234892386;5697261;A;VENTA BAJO RECETA ARCHIVADA
49453;FIORDA;25 mg comp.rec.x 30;T;TERCERO;397;LAFEDAR;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798021292537;5714975;A;VENTA BAJO RECETA ARCHIVADA
42210;AMITRIPTILINA LUAR;25 mg comp.rec.x 50;C;CHICO;145;QUIMICA LUAR S.R.L.;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798038289094;5517551;A;VENTA BAJO RECETA ARCHIVADA
39082;TRYPTANOL;25 mg comp.x 30;C;CHICO;021;BAGO S.A.;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7790375003272;675137;A;VENTA BAJO RECETA ARCHIVADA
48280;AMIPTRIL;25 mg comp.x 30;C;CHICO;651;ROSPAW;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798118060315;6087001;A;VENTA BAJO RECETA ARCHIVADA
36283;AMITRIPTILINA CEVALLOS;25 mg comp.x 50;C;CHICO;504;CEVALLOS;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798066761012;4256701;A;VENTA BAJO RECETA ARCHIVADA
05409;TRYPTANOL;25 mg comp.x 100;G;GRANDE;021;BAGO S.A.;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7790375003265;675136;A;VENTA BAJO RECETA ARCHIVADA
41771;TRYPTALGIN;75 mg comp.rec.x 30;C;CHICO;056;CRAVERI S.A.I.C.;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7792234892393;5697393;A;VENTA BAJO RECETA ARCHIVADA
54936;SINEQUAN;75 mg comp.rec.x 30;C;CHICO;397;LAFEDAR;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798021298096;9954936;A;VENTA BAJO RECETA ARCHIVADA
50606;TRYPTANOL;75 mg comp.x 30;C;CHICO;021;BAGO S.A.;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7790375003623;6304001;A;VENTA BAJO RECETA ARCHIVADA
36284;AMITRIPTILINA CEVALLOS;75 mg comp.x 30;C;CHICO;504;CEVALLOS;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798066761029;4256881;A;VENTA BAJO RECETA ARCHIVADA
48281;AMIPTRIL;75 mg comp.x 30;C;CHICO;651;ROSPAW;00185;ANTIDEPRESIVO;00640;AMITRIPTILINA;7798118060322;6087131;A;VENTA BAJO RECETA ARCHIVADA
17191;NOBACTAM;1 g comp.rec.x 8;C;CHICO;235;MICROSULES ARGENTINA S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7791829000366;3502991;A;VENTA BAJO RECETA ARCHIVADA
17192;NOBACTAM;1 g comp.rec.x 16;G;GRANDE;235;MICROSULES ARGENTINA S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7791829000373;3502992;A;VENTA BAJO RECETA ARCHIVADA
06250;AMOXICILINA RICHET;1 g comp.x 8;C;CHICO;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336234177;2884901;A;VENTA BAJO RECETA ARCHIVADA
07592;AMOXIDAL;1 g comp.x 16;C;CHICO;203;ROEMMERS;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795345003139;2221253;A;VENTA BAJO RECETA ARCHIVADA
06252;AMOXICILINA RICHET;1 g comp.x 16;G;GRANDE;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336234184;2884902;A;VENTA BAJO RECETA ARCHIVADA
07600;AMOXIDAL;1 g iny.x 1 dosis;O;OTROS;203;ROEMMERS;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795345003221;2417451;A;VENTA BAJO RECETA ARCHIVADA
14156;AMOXICILINA FECOFAR;250 mg jbe.x 60 ml;C;CHICO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006300929;3754291;A;VENTA BAJO RECETA ARCHIVADA
15792;DARZITIL;250 mg jbe.x 90 ml;M;MEDIANO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795332000677;3165222;A;VENTA BAJO RECETA ARCHIVADA
15586;AMOXICILINA FECOFAR;250 mg jbe.x 90 ml;M;MEDIANO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006300950;3754292;A;VENTA BAJO RECETA ARCHIVADA
01057;TRIFAMOX;250 mg jbe.x 120 ml;C;CHICO;021;BAGO S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7790375001704;2711982;A;VENTA BAJO RECETA ARCHIVADA
43508;AMOXICILINA FECOFAR;250 mg jbe.x 120 ml;T;TERCERO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006302121;3754293;A;VENTA BAJO RECETA ARCHIVADA
11673;AMOXICILINA RICHET;250 mg pvo.p/susp.x 90ml;M;MEDIANO;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336234191;2885312;A;VENTA BAJO RECETA ARCHIVADA
07536;AMOXICILINA RICHET;250 mg pvo.p/susp.x120ml;T;TERCERO;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336234085;2885232;A;VENTA BAJO RECETA ARCHIVADA
46882;AMOXICILINA LAFEDAR;250 mg susp.ext.x 90 ml;C;CHICO;397;LAFEDAR;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798021291097;4176772;A;VENTA BAJO RECETA ARCHIVADA
35097;AMOXICILINA SANT GALL FRIBURG;250 mg susp.ext.x 90 ml;G;GRANDE;213;SANT GALL;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798052710321;4280042;A;VENTA BAJO RECETA ARCHIVADA
26169;AMOXI 250 MAR;250 mg susp.ext.x 105 ml;C;CHICO;499;MAR S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798074620134;4753602;A;VENTA BAJO RECETA ARCHIVADA
13833;AMOX-G;250 mg susp.oral x 90 ml;C;CHICO;064;KLONAL S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795360006047;2896622;A;VENTA BAJO RECETA ARCHIVADA
39821;NOBACTAM;250 mg susp.ped.x 90 ml;C;CHICO;235;MICROSULES ARGENTINA S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7791829018422;3503062;A;VENTA BAJO RECETA ARCHIVADA
51267;BIOLABSA 250;250 mg susp.x 90 ml;C;CHICO;635;LABSA;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798141213672;260052;A;VENTA BAJO RECETA ARCHIVADA
07138;AMOXICILINA RICHET;500 mg comp.ran.x 16;C;CHICO;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336234160;2886062;A;VENTA BAJO RECETA ARCHIVADA
17189;NOBACTAM;500 mg comp.rec.x 8;C;CHICO;235;MICROSULES ARGENTINA S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7791829000342;3502811;A;VENTA BAJO RECETA ARCHIVADA
33807;FABAMOX;500 mg comp.rec.x 8;C;CHICO;891;SAVANT GENER;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798032931920;5465971;A;VENTA BAJO RECETA ARCHIVADA
36805;TELMOX;500 mg comp.rec.x 16;C;CHICO;211;SANDOZ S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7792069063043;5275772;A;VENTA BAJO RECETA ARCHIVADA
54964;ELGYMOX;500 mg comp.rec.x 16;C;CHICO;217;SIDUS S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795356002459;6449131;A;VENTA BAJO RECETA ARCHIVADA
17190;NOBACTAM;500 mg comp.rec.x 16;G;GRANDE;235;MICROSULES ARGENTINA S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7791829000359;3502812;A;VENTA BAJO RECETA ARCHIVADA
31344;AMOXIDAL;500 mg comp.rec.x 16;M;MEDIANO;203;ROEMMERS;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795345011721;4962854;A;VENTA BAJO RECETA ARCHIVADA
33808;FABAMOX;500 mg comp.rec.x 16;M;MEDIANO;891;SAVANT GENER;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798032936666;5465972;A;VENTA BAJO RECETA ARCHIVADA
34487;AMOXIDAL;500 mg comp.rec.x 21;C;CHICO;203;ROEMMERS;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795345012810;4962855;A;VENTA BAJO RECETA ARCHIVADA
53246;FABAMOX;500 mg comp.rec.x 21;T;TERCERO;891;SAVANT GENER;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798032935553;5465975;A;VENTA BAJO RECETA ARCHIVADA
27126;DARZITIL;500 mg comp.x 8;C;CHICO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795332002008;3165143;A;VENTA BAJO RECETA ARCHIVADA
14154;AMOXICILINA FECOFAR;500 mg comp.x 8;C;CHICO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006300936;3754031;A;VENTA BAJO RECETA ARCHIVADA
10604;AMIXEN;500 mg comp.x 8;C;CHICO;157;LABORATORIOS BERNABO S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7792175000987;3341521;A;VENTA BAJO RECETA ARCHIVADA
13572;AMOXITENK;500 mg comp.x 8;C;CHICO;320;BIOTENK S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7796363000025;3687391;A;VENTA BAJO RECETA ARCHIVADA
46885;AMOXICILINA LAFEDAR;500 mg comp.x 8;C;CHICO;397;LAFEDAR;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798021291127;9946885;A;VENTA BAJO RECETA ARCHIVADA
60352;CLIACIL;500 mg comp.x 8;C;CHICO;574;RONNET LABORATOIRES S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798090768742;4631251;A;VENTA BAJO RECETA ARCHIVADA
36183;GRINSIL;500 mg comp.x 8;C;CHICO;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798129410307;2255171;A;VENTA BAJO RECETA ARCHIVADA
29507;AMOXOL 500;500 mg comp.x 10;C;CHICO;805;MEDISOL;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795373012776;3635812;A;VENTA BAJO RECETA ARCHIVADA
01059;TRIFAMOX;500 mg comp.x 16;C;CHICO;021;BAGO S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7790375001728;2172332;A;VENTA BAJO RECETA ARCHIVADA
31266;AMOXICILINA SANT GALL FRIBURG;500 mg comp.x 16;C;CHICO;213;SANT GALL;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798052710048;4279812;A;VENTA BAJO RECETA ARCHIVADA
51264;BIOLABSA 500;500 mg comp.x 16;C;CHICO;635;LABSA;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798141213597;260092;A;VENTA BAJO RECETA ARCHIVADA
58710;AMOXIFARMA;500 mg comp.x 16;C;CHICO;681;HLB PHARMA;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798081269678;666355;A;VENTA BAJO RECETA ARCHIVADA
06041;BIOXILINA;500 mg comp.x 16;C;CHICO;859;BIOSINTEX RETAIL;00004;ANTIBIÓTICO;00654;AMOXICILINA;7794207084194;2736811;A;VENTA BAJO RECETA ARCHIVADA
14155;AMOXICILINA FECOFAR;500 mg comp.x 16;G;GRANDE;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006300943;3754032;A;VENTA BAJO RECETA ARCHIVADA
60353;CLIACIL;500 mg comp.x 16;G;GRANDE;574;RONNET LABORATOIRES S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798090768766;4631252;A;VENTA BAJO RECETA ARCHIVADA
09869;DARZITIL;500 mg comp.x 16;M;MEDIANO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795332000059;3165142;A;VENTA BAJO RECETA ARCHIVADA
10605;AMIXEN;500 mg comp.x 16;M;MEDIANO;157;LABORATORIOS BERNABO S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7792175000994;3341522;A;VENTA BAJO RECETA ARCHIVADA
13573;AMOXITENK;500 mg comp.x 16;M;MEDIANO;320;BIOTENK S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7796363000032;3687392;A;VENTA BAJO RECETA ARCHIVADA
46883;AMOXICILINA LAFEDAR;500 mg comp.x 16;M;MEDIANO;397;LAFEDAR;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798021291134;9946883;A;VENTA BAJO RECETA ARCHIVADA
00486;GRINSIL;500 mg comp.x 16;M;MEDIANO;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798129410314;2255172;A;VENTA BAJO RECETA ARCHIVADA
26168;AMOXI 500 MAR;500 mg comp.x 21;C;CHICO;499;MAR S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798074620110;4753522;A;VENTA BAJO RECETA ARCHIVADA
60827;AMOXOL 500;500 mg comp.x 21;G;GRANDE;046;PABLO CASSARA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798353605456;3635813;A;VENTA BAJO RECETA ARCHIVADA
53801;AMOX-G;500 mg comp.x 21;G;GRANDE;064;KLONAL S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795360008188;2896707;A;VENTA BAJO RECETA ARCHIVADA
20010;TRIFAMOX;500 mg comp.x 21;M;MEDIANO;021;BAGO S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7790375250430;2172333;A;VENTA BAJO RECETA ARCHIVADA
37114;DARZITIL;500 mg comp.x 21;T;TERCERO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795332021290;3165144;A;VENTA BAJO RECETA ARCHIVADA
35771;AMIXEN;500 mg comp.x 21;T;TERCERO;157;LABORATORIOS BERNABO S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7792175007726;3341523;A;VENTA BAJO RECETA ARCHIVADA
46884;AMOXICILINA LAFEDAR;500 mg comp.x 21;T;TERCERO;397;LAFEDAR;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798021291141;9946884;A;VENTA BAJO RECETA ARCHIVADA
36184;GRINSIL;500 mg comp.x 21;T;TERCERO;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798129410321;2255173;A;VENTA BAJO RECETA ARCHIVADA
15794;DARZITIL;500 mg jbe.x 60 ml;C;CHICO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795332000691;3165301;A;VENTA BAJO RECETA ARCHIVADA
15587;AMOXICILINA FECOFAR;500 mg jbe.x 60 ml;C;CHICO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006300967;3754371;A;VENTA BAJO RECETA ARCHIVADA
15795;DARZITIL;500 mg jbe.x 90 ml;M;MEDIANO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795332000707;3165302;A;VENTA BAJO RECETA ARCHIVADA
15588;AMOXICILINA FECOFAR;500 mg jbe.x 90 ml;M;MEDIANO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006300974;3754372;A;VENTA BAJO RECETA ARCHIVADA
01061;TRIFAMOX;500 mg jbe.x 120 ml;G;GRANDE;021;BAGO S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7790375001759;2712052;A;VENTA BAJO RECETA ARCHIVADA
19845;DARZITIL;500 mg jbe.x 120 ml;T;TERCERO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795332000844;3165303;A;VENTA BAJO RECETA ARCHIVADA
42582;AMOXICILINA FECOFAR;500 mg jbe.x 120 ml;T;TERCERO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006302114;3754373;A;VENTA BAJO RECETA ARCHIVADA
13967;AMOXICILINA RICHET;500 mg pvo.p/susp.x 60ml;C;CHICO;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336234214;3779700;A;VENTA BAJO RECETA ARCHIVADA
13968;AMOXICILINA RICHET;500 mg pvo.p/susp.x 90ml;M;MEDIANO;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336234221;3779880;A;VENTA BAJO RECETA ARCHIVADA
13969;AMOXICILINA RICHET;500 mg pvo.p/susp.x120ml;T;TERCERO;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336234238;3779960;A;VENTA BAJO RECETA ARCHIVADA
46886;AMOXICILINA LAFEDAR;500 mg susp.ext.x 60 ml;C;CHICO;397;LAFEDAR;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798021291103;4176852;A;VENTA BAJO RECETA ARCHIVADA
31267;AMOXICILINA SANT GALL FRIBURG;500 mg susp.ext.x 90 ml;G;GRANDE;213;SANT GALL;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798052710055;4280122;A;VENTA BAJO RECETA ARCHIVADA
32411;AMOXICILINA LAFEDAR;500 mg susp.ext.x 90 ml;M;MEDIANO;397;LAFEDAR;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798021295767;4176851;A;VENTA BAJO RECETA ARCHIVADA
28536;AMOXI 500 MAR;500 mg susp.ext.x 105 ml;C;CHICO;499;MAR S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798074620127;4921321;A;VENTA BAJO RECETA ARCHIVADA
46887;AMOXICILINA LAFEDAR;500 mg susp.ext.x 120 ml;T;TERCERO;397;LAFEDAR;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798021291110;4176853;A;VENTA BAJO RECETA ARCHIVADA
37674;AMOXI 500 MAR;500 mg susp.ext.x 150 ml;G;GRANDE;499;MAR S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798074620196;4921323;A;VENTA BAJO RECETA ARCHIVADA
31714;AMOX-G;500 mg susp.oral x 90 ml;C;CHICO;064;KLONAL S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795360006054;5096772;A;VENTA BAJO RECETA ARCHIVADA
39822;NOBACTAM;500 mg susp.ped.x 90 ml;C;CHICO;235;MICROSULES ARGENTINA S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7791829018439;3801392;A;VENTA BAJO RECETA ARCHIVADA
60845;AMOXITRAL;500 mg susp.x 90 ml;C;CHICO;140;LEPETIT PHARMA SA;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798011654116;4290781;A;VENTA BAJO RECETA ARCHIVADA
51268;BIOLABSA 500;500 mg susp.x 90 ml;C;CHICO;635;LABSA;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798141213696;260062;A;VENTA BAJO RECETA ARCHIVADA
00488;GRINSIL;500 mg susp.x 90 ml;C;CHICO;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798129410352;2979382;A;VENTA BAJO RECETA ARCHIVADA
36809;TELMOX;500 mg susp.x 100 ml;C;CHICO;211;SANDOZ S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7792069063012;5357681;A;VENTA BAJO RECETA ARCHIVADA
02999;GRINSIL;500 mg susp.x 120 ml;G;GRANDE;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798129410369;2979383;A;VENTA BAJO RECETA ARCHIVADA
33810;FABAMOX;500 mg/5 ml susp.x 90 ml;C;CHICO;891;SAVANT GENER;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798032931951;5466262;A;VENTA BAJO RECETA ARCHIVADA
18345;BIOXILINA;500mg/5ml susp.x 90 ml;C;CHICO;859;BIOSINTEX RETAIL;00004;ANTIBIÓTICO;00654;AMOXICILINA;7794207084187;4157200;A;VENTA BAJO RECETA ARCHIVADA
15482;AMIXEN;750 mg comp.x 16;C;CHICO;157;LABORATORIOS BERNABO S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7792175000970;3925302;A;VENTA BAJO RECETA ARCHIVADA
42566;AMOXICILINA FECOFAR DUO;750 mg jbe.x 70 ml;C;CHICO;092;FECOFAR COOP. LTDA.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798006302077;563768;A;VENTA BAJO RECETA ARCHIVADA
45859;AMOXICILINA RICHET DUO;750 mg pvo.p/susp.x 70ml;C;CHICO;196;RICHET S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795336292900;5955001;A;VENTA BAJO RECETA ARCHIVADA
47423;DARZITIL DUO;750 mg susp.x 70 ml;C;CHICO;087;FABRA S.R.L.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795332002510;6105421;A;VENTA BAJO RECETA ARCHIVADA
51270;BIOLABSA DUO;750 mg susp.x 70 ml;C;CHICO;635;LABSA;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798141213566;260071;A;VENTA BAJO RECETA ARCHIVADA
33868;GRINSIL DUO;750 mg susp.x 70 ml;C;CHICO;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798129410413;3069451;A;VENTA BAJO RECETA ARCHIVADA
48063;GRINSIL DUO;750 mg susp.x 120 ml;G;GRANDE;903;SIEGFRIED S.A.;00004;ANTIBIÓTICO;00654;AMOXICILINA;7798129410949;3069453;A;VENTA BAJO RECETA ARCHIVADA
45128;BIOXILINA DUO;750 mg/5 ml susp.x 70 ml;C;CHICO;859;BIOSINTEX RETAIL;00004;ANTIBIÓTICO;00654;AMOXICILINA;7795335000193;5901840;A;VENTA BAJO RECETA ARCHIVADA
